DATE,PRODUCT,QTY_ORDER,SALES,AVG_SALES,MIN_UNIT_PRICE,MAX_UNIT_PRICE,DIFF_UNIT_PRICE,VAR_UNIT_PRICE,AVG_PRICE,TOTAL_ITEMS,AVG_ITEMS
2015-09-26,P1,8,11692.20,1461.52,1349.10,1499.00,149.90,11.11,1461.52,8,1.00
2015-09-26,P2,69,45082.98,662.99,587.23,724.98,137.75,23.46,653.39,69,1.01
2015-09-26,P3,6,6894.00,1149.00,1149.00,1149.00,0.00,0.00,1149.00,6,1.00
2015-09-26,P4,30,14956.82,515.75,494.88,569.00,74.12,14.98,498.68,30,1.03
2015-09-26,P5,90,70784.86,823.08,639.09,799.00,159.91,25.02,790.67,90,1.05
2015-09-26,P6,13,19389.84,1762.71,1490.98,1492.00,1.02,0.07,1491.53,13,1.18
2015-09-26,P7,166,118819.77,720.12,647.19,799.00,151.81,23.46,716.20,166,1.01
2015-09-26,P8,93,37107.28,431.48,397.80,449.10,51.30,12.90,399.10,93,1.08
2015-09-26,P9,39,15575.14,399.36,397.94,409.00,11.06,2.78,399.36,39,1.00
2015-09-27,P1,13,19487.00,1499.00,1499.00,1499.00,0.00,0.00,1499.00,13,1.00
2015-09-27,P2,99,63963.50,680.46,528.51,659.90,131.39,24.86,646.45,99,1.05
2015-09-27,P3,2,2333.92,1166.96,1166.96,1166.96,0.00,0.00,1166.96,2,1.00
2015-09-27,P4,18,8968.77,498.27,494.00,512.10,18.10,3.66,498.27,18,1.00
2015-09-27,P5,85,67806.10,807.22,710.10,799.00,88.90,12.52,797.70,85,1.01
2015-09-27,P6,5,7450.98,1490.20,1490.00,1490.98,0.98,0.07,1490.20,5,1.00
2015-09-27,P7,207,147625.41,768.88,582.47,778.00,195.53,33.57,713.08,207,1.08
2015-09-27,P8,100,39842.15,433.07,395.89,449.10,53.21,13.44,398.53,100,1.09
2015-09-27,P9,46,18382.42,427.50,395.90,449.10,53.20,13.44,399.75,46,1.07
2015-09-28,P1,19,28481.00,1499.00,1499.00,1499.00,0.00,0.00,1499.00,19,1.00
2015-09-28,P2,93,60657.08,659.32,587.23,724.98,137.75,23.46,652.14,93,1.01
2015-09-28,P3,1,1149.00,1149.00,1149.00,1149.00,0.00,0.00,1149.00,1,1.00
2015-09-28,P4,37,18209.02,535.56,489.00,569.00,80.00,16.36,492.41,37,1.09
2015-09-28,P5,96,76416.11,821.68,639.09,1199.00,559.91,87.61,796.33,96,1.03
2015-09-28,P6,21,31197.04,1559.85,1459.00,1799.10,340.10,23.31,1485.30,21,1.05
2015-09-28,P7,369,257316.10,714.77,549.00,799.00,250.00,45.54,697.24,369,1.02
2015-09-28,P8,402,152022.94,399.01,229.00,399.99,170.99,74.67,378.18,402,1.06
2015-09-28,P9,244,92941.97,393.82,341.10,499.00,157.90,46.29,380.90,244,1.03
2015-09-29,P1,15,22485.00,1499.00,1499.00,1499.00,0.00,0.00,1499.00,15,1.00
2015-09-29,P2,158,101688.14,677.92,528.51,659.90,131.39,24.86,643.61,158,1.05
2015-09-29,P3,4,4631.92,1157.98,1149.00,1166.96,17.96,1.56,1157.98,4,1.00
2015-09-29,P4,36,17765.70,507.59,489.00,512.10,23.10,4.72,493.62,36,1.03
2015-09-29,P5,137,108672.67,869.38,646.19,799.00,152.81,23.65,792.68,137,1.10
2015-09-29,P6,21,30679.00,1460.90,1459.00,1499.00,40.00,2.74,1460.90,21,1.00
2015-09-29,P7,729,508172.71,729.09,597.65,799.90,202.25,33.84,697.29,729,1.05
2015-09-29,P8,741,280497.30,424.35,341.10,429.00,87.90,25.77,378.60,741,1.12
2015-09-29,P9,515,194851.30,425.44,341.10,379.00,37.90,11.11,378.36,515,1.12
2015-09-30,P1,29,43321.10,1493.83,1349.10,1499.00,149.90,11.11,1493.83,29,1.00
2015-09-30,P2,361,221041.88,638.85,499.59,724.98,225.39,45.11,612.40,361,1.04
2015-09-30,P3,1,1231.79,1231.79,1231.79,1231.79,0.00,0.00,1231.79,1,1.00
2015-09-30,P4,47,23166.10,551.57,489.00,569.00,80.00,16.36,493.36,47,1.12
2015-09-30,P5,342,254394.30,790.04,639.09,799.00,159.91,25.02,743.89,342,1.06
2015-09-30,P6,36,52804.00,1650.12,1459.00,1499.00,40.00,2.74,1462.75,36,1.12
2015-09-30,P7,963,670801.37,730.72,629.10,799.00,169.90,27.01,696.68,963,1.05
2015-09-30,P8,651,246759.34,402.54,341.10,429.00,87.90,25.77,379.05,651,1.06
2015-09-30,P9,513,194363.30,395.85,341.10,429.00,87.90,25.77,378.87,513,1.04
2015-10-01,P1,32,47668.20,1489.63,1349.10,1499.00,149.90,11.11,1489.63,32,1.00
2015-10-01,P2,1103,653443.04,728.48,499.59,699.90,200.31,40.09,598.50,1103,1.23
2015-10-01,P3,3,3377.89,1125.96,1061.93,1166.96,105.03,9.89,1125.96,3,1.00
2015-10-01,P4,35,17241.20,522.46,489.00,540.55,51.55,10.54,492.82,35,1.06
2015-10-01,P5,679,481996.49,854.60,595.99,735.79,139.80,23.46,717.14,679,1.20
2015-10-01,P6,16,23504.00,1566.93,1459.00,1499.00,40.00,2.74,1467.00,16,1.07
2015-10-01,P7,1837,1264071.43,758.29,566.19,799.00,232.81,41.12,690.18,1837,1.10
2015-10-01,P8,138,56335.56,465.58,341.10,499.00,157.90,46.29,410.16,138,1.14
2015-10-01,P9,65,26604.01,422.29,386.10,429.00,42.90,11.11,409.38,65,1.03
2015-10-02,P1,9,13491.00,1499.00,1499.00,1499.00,0.00,0.00,1499.00,9,1.00
2015-10-02,P2,1055,627051.24,752.76,494.10,799.00,304.90,61.71,601.11,1055,1.27
2015-10-02,P3,6,6965.84,1160.97,1149.00,1166.96,17.96,1.56,1160.97,6,1.00
2015-10-02,P4,18,8802.00,489.00,489.00,489.00,0.00,0.00,489.00,18,1.00
2015-10-02,P5,569,407846.95,791.94,602.61,735.79,133.18,22.10,719.67,569,1.10
2015-10-02,P6,22,32337.99,1796.55,1459.00,1499.00,40.00,2.74,1463.44,22,1.22
2015-10-02,P7,1469,1011629.29,754.95,566.19,799.90,233.71,41.28,690.32,1469,1.10
2015-10-02,P8,114,47706.50,458.72,386.10,429.00,42.90,11.11,419.87,114,1.10
2015-10-02,P9,39,16293.54,417.78,386.10,429.00,42.90,11.11,417.78,39,1.00
2015-10-03,P1,18,26982.00,1499.00,1499.00,1499.00,0.00,0.00,1499.00,18,1.00
2015-10-03,P2,63,42735.00,700.57,652.48,724.98,72.50,11.11,678.28,63,1.03
2015-10-03,P3,6,6768.36,1128.06,1050.26,1166.96,116.70,11.11,1128.06,6,1.00
2015-10-03,P4,39,19084.20,596.38,488.00,512.10,24.10,4.94,489.63,39,1.22
2015-10-03,P5,446,318739.87,769.90,595.99,735.79,139.80,23.46,716.97,446,1.08
2015-10-03,P6,12,17508.00,1459.00,1459.00,1459.00,0.00,0.00,1459.00,12,1.00
2015-10-03,P7,107,80656.24,790.75,629.10,799.90,170.80,27.15,754.55,107,1.05
2015-10-03,P8,220,85735.40,441.94,359.10,419.00,59.90,16.68,391.32,220,1.13
2015-10-03,P9,170,66430.60,428.58,359.10,413.90,54.80,15.26,391.76,170,1.10
2015-10-04,P1,23,34477.00,1915.39,1499.00,1499.00,0.00,0.00,1499.00,23,1.28
2015-10-04,P2,13,9032.62,694.82,679.90,724.98,45.08,6.63,694.82,13,1.00
2015-10-04,P3,5,5834.80,1166.96,1166.96,1166.96,0.00,0.00,1166.96,5,1.00
2015-10-04,P4,22,10930.46,520.50,486.00,512.10,26.10,5.37,497.36,22,1.05
2015-10-04,P5,349,256196.44,757.98,662.21,735.79,73.58,11.11,734.03,349,1.03
2015-10-04,P6,14,20766.10,1483.29,1459.00,1799.10,340.10,23.31,1483.29,14,1.00
2015-10-04,P7,54,42656.90,789.94,779.00,799.90,20.90,2.68,789.94,54,1.00
2015-10-04,P8,119,47056.67,431.71,359.10,399.00,39.90,11.11,395.22,119,1.09
2015-10-04,P9,84,33383.78,402.21,394.00,399.00,5.00,1.27,397.47,84,1.01
2015-10-05,P1,26,38974.00,1558.96,1499.00,1499.00,0.00,0.00,1499.00,26,1.04
2015-10-05,P2,16,11129.59,695.60,679.90,724.98,45.08,6.63,695.60,16,1.00
2015-10-05,P3,7,8168.72,1166.96,1166.96,1166.96,0.00,0.00,1166.96,7,1.00
2015-10-05,P4,112,55139.05,556.96,483.65,569.00,85.35,17.65,492.88,112,1.13
2015-10-05,P5,403,295172.63,766.68,662.21,853.52,191.31,28.89,732.28,403,1.05
2015-10-05,P6,23,33977.10,1544.41,1459.00,1799.10,340.10,23.31,1476.28,23,1.05
2015-10-05,P7,68,53513.30,823.28,719.10,799.90,80.80,11.24,787.17,68,1.05
2015-10-05,P8,367,146027.08,418.42,359.10,419.00,59.90,16.68,397.84,367,1.05
2015-10-05,P9,139,55184.76,411.83,359.10,399.00,39.90,11.11,396.94,139,1.04
2015-10-06,P1,25,37100.25,1484.01,1424.05,1499.00,74.95,5.26,1484.01,25,1.00
2015-10-06,P2,8,5574.22,696.78,686.70,724.98,38.28,5.57,696.78,8,1.00
2015-10-06,P3,6,7442.37,1240.40,1166.96,1296.62,129.66,11.11,1240.40,6,1.00
2015-10-06,P4,65,31717.62,576.68,485.00,569.00,84.00,17.32,488.32,65,1.18
2015-10-06,P5,103,81013.30,810.13,701.10,849.00,147.90,21.10,786.76,103,1.03
2015-10-06,P6,13,19407.05,1492.85,1459.00,1899.05,440.05,30.16,1492.85,13,1.00
2015-10-06,P7,100,78720.95,803.28,759.05,799.00,39.95,5.26,787.38,100,1.02
2015-10-06,P8,189,77971.64,430.78,359.10,499.00,139.90,38.96,413.15,189,1.04
2015-10-06,P9,50,20680.04,413.60,359.10,499.00,139.90,38.96,413.60,50,1.00
2015-10-07,P1,25,37100.25,1545.84,1424.05,1499.00,74.95,5.26,1483.39,25,1.04
2015-10-07,P2,22,15253.94,762.70,619.86,799.00,179.14,28.90,695.74,22,1.10
2015-10-07,P3,5,6158.95,1231.79,1231.79,1231.79,0.00,0.00,1231.79,5,1.00
2015-10-07,P4,37,18193.84,586.90,484.97,540.55,55.58,11.46,493.03,37,1.19
2015-10-07,P5,214,161795.22,781.62,674.10,779.00,104.90,15.56,755.86,214,1.03
2015-10-07,P6,14,20827.98,1487.71,1459.00,1499.99,40.99,2.81,1487.71,14,1.00
2015-10-07,P7,184,139517.82,788.24,683.15,918.99,235.84,34.52,758.47,184,1.04
2015-10-07,P8,393,155411.69,421.17,355.41,429.00,73.59,20.71,395.51,393,1.07
2015-10-07,P9,259,102240.78,405.72,355.41,429.00,73.59,20.71,394.71,259,1.03
2015-10-08,P1,22,32978.00,1570.38,1499.00,1499.00,0.00,0.00,1499.00,22,1.05
2015-10-08,P2,27,18816.25,723.70,688.73,799.00,110.27,16.01,692.97,27,1.04
2015-10-08,P3,2,2398.75,1199.38,1166.96,1231.79,64.83,5.56,1199.38,2,1.00
2015-10-08,P4,47,22958.99,533.93,484.91,540.55,55.64,11.47,488.82,47,1.09
2015-10-08,P5,437,322172.03,817.70,647.51,749.00,101.49,15.67,741.28,437,1.11
2015-10-08,P6,15,22485.00,1499.00,1499.00,1499.00,0.00,0.00,1499.00,15,1.00
2015-10-08,P7,173,130454.59,776.52,683.15,799.00,115.85,16.96,753.75,173,1.03
2015-10-08,P8,755,295837.63,429.37,355.41,394.90,39.49,11.11,391.60,755,1.10
2015-10-08,P9,370,145435.84,444.76,355.41,449.00,93.59,26.33,393.48,370,1.13
2015-10-09,P1,11,16489.00,1499.00,1499.00,1499.00,0.00,0.00,1499.00,11,1.00
2015-10-09,P2,59,39312.82,689.70,587.23,799.00,211.77,36.06,666.80,59,1.04
2015-10-09,P4,33,15893.44,529.78,469.00,569.00,100.00,21.32,481.79,33,1.10
2015-10-09,P5,264,196927.08,784.57,674.10,749.00,74.90,11.11,746.52,264,1.05
2015-10-09,P6,14,20908.00,1493.43,1460.00,1499.00,39.00,2.67,1493.43,14,1.00
2015-10-09,P7,186,137301.59,802.93,647.19,799.00,151.81,23.46,738.28,186,1.09
2015-10-09,P8,505,197436.26,437.77,355.41,449.00,93.59,26.33,391.77,505,1.12
2015-10-09,P9,175,68196.03,483.66,355.41,394.90,39.49,11.11,392.43,175,1.24
2015-10-10,P1,9,13341.10,1482.34,1349.10,1499.00,149.90,11.11,1482.34,9,1.00
2015-10-10,P2,41,26513.47,662.84,616.23,652.48,36.25,5.88,646.71,41,1.02
2015-10-10,P3,4,4667.84,1166.96,1166.96,1166.96,0.00,0.00,1166.96,4,1.00
2015-10-10,P4,52,24486.82,480.13,469.86,512.10,42.24,8.99,470.92,52,1.02
2015-10-10,P5,100,76652.10,782.16,740.05,779.00,38.95,5.26,766.88,100,1.02
2015-10-10,P6,8,11679.00,1946.50,1459.00,1460.00,1.00,0.07,1459.83,8,1.33
2015-10-10,P7,117,86003.96,789.03,647.19,799.00,151.81,23.46,736.25,117,1.07
2015-10-10,P8,252,98692.09,412.94,375.16,394.90,19.74,5.26,391.65,252,1.05
2015-10-10,P9,129,50488.05,410.47,388.89,449.00,60.11,15.46,391.50,129,1.05
2015-10-11,P1,7,10493.00,1499.00,1499.00,1499.00,0.00,0.00,1499.00,7,1.00
2015-10-11,P2,25,16275.75,678.16,616.23,652.48,36.25,5.88,650.97,25,1.04
2015-10-11,P3,7,8168.72,1166.96,1166.96,1166.96,0.00,0.00,1166.96,7,1.00
2015-10-11,P4,42,19776.36,494.41,469.86,512.10,42.24,8.99,470.92,42,1.05
2015-10-11,P5,57,44208.25,775.58,701.10,779.00,77.90,11.11,775.58,57,1.00
2015-10-11,P6,11,16043.08,1458.46,1458.40,1458.50,0.10,0.01,1458.46,11,1.00
2015-10-11,P7,18,14142.05,785.67,759.05,799.00,39.95,5.26,785.67,18,1.00
2015-10-11,P8,179,70013.89,404.70,355.41,449.00,93.59,26.33,391.10,179,1.03
2015-10-11,P9,87,33981.02,395.13,388.66,394.90,6.24,1.61,390.61,87,1.01
2015-10-12,P1,9,13491.00,1499.00,1499.00,1499.00,0.00,0.00,1499.00,9,1.00
2015-10-12,P2,52,34084.25,695.60,587.23,799.00,211.77,36.06,652.66,52,1.06
2015-10-12,P3,1,1166.96,1166.96,1166.96,1166.96,0.00,0.00,1166.96,1,1.00
2015-10-12,P4,63,29685.66,494.76,469.86,512.10,42.24,8.99,471.27,63,1.05
2015-10-12,P5,123,95544.35,796.20,740.05,779.00,38.95,5.26,776.73,123,1.02
2015-10-12,P6,15,21874.15,1458.28,1457.97,1458.40,0.43,0.03,1458.28,15,1.00
2015-10-12,P7,26,20754.00,830.16,779.00,799.00,20.00,2.57,798.20,26,1.04
2015-10-12,P8,259,101139.29,411.14,355.41,394.90,39.49,11.11,390.57,259,1.05
2015-10-12,P9,110,43095.77,395.37,388.63,394.90,6.27,1.61,391.81,110,1.01
2015-10-13,P1,5,7345.10,1469.02,1349.10,1499.00,149.90,11.11,1469.02,5,1.00
2015-10-13,P2,49,32265.15,686.49,619.86,688.73,68.87,11.11,658.73,49,1.04
2015-10-13,P3,4,4667.84,1555.95,1166.96,1166.96,0.00,0.00,1166.96,4,1.33
2015-10-13,P4,62,29181.37,478.38,469.00,540.55,71.55,15.26,470.68,62,1.02
2015-10-13,P5,171,128612.35,761.02,674.10,819.00,144.90,21.50,752.16,171,1.01
2015-10-13,P6,20,29190.28,1459.51,1457.95,1489.00,31.05,2.13,1459.51,20,1.00
2015-10-13,P7,643,450124.62,769.44,629.10,849.90,220.80,35.10,700.47,643,1.10
2015-10-13,P8,560,212966.46,403.35,341.10,499.00,157.90,46.29,380.50,560,1.06
2015-10-13,P9,328,124848.79,398.88,341.10,449.00,107.90,31.63,380.67,328,1.05
2015-10-14,P1,8,11992.00,1499.00,1499.00,1499.00,0.00,0.00,1499.00,8,1.00
2015-10-14,P2,38,25994.48,722.07,619.86,799.00,179.14,28.90,684.40,38,1.06
2015-10-14,P3,1,1231.79,1231.79,1231.79,1231.79,0.00,0.00,1231.79,1,1.00
2015-10-14,P4,43,20410.10,537.11,469.00,569.00,100.00,21.32,475.40,43,1.13
2015-10-14,P5,353,263696.96,775.58,643.77,749.00,105.23,16.35,746.94,353,1.04
2015-10-14,P6,5,7289.77,1457.95,1457.95,1457.96,0.01,0.00,1457.95,5,1.00
2015-10-14,P7,1729,1204280.31,762.69,629.10,699.00,69.90,11.11,696.81,1729,1.09
2015-10-14,P8,915,346060.92,412.47,341.10,379.00,37.90,11.11,378.28,915,1.09
2015-10-14,P9,590,223206.99,406.57,341.10,449.00,107.90,31.63,378.21,590,1.07
